src,dst
19602,61375
19602,94409
19606,22140
19606,25753
19606,39779
19606,63167
19606,70698
19606,76172
19610,41905
19611,75661
19612,25450
19612,28952
19614,19758
19614,20490
19614,22556
19614,29085
19614,42722
19614,48771
19614,51964
19614,62031
19614,73364
19616,23513
19620,20067
19620,28826
19620,31335
19620,38821
19620,41261
19620,42842
19620,44495
19620,50444
19620,52575
19620,59684
19620,60207
19620,65105
19620,90065
19623,22449
19625,22755
19627,68366
19627,95172
19628,19880
19628,22011
19628,22584
19628,28517
19628,30068
19628,30178
19628,33434
19628,41472
19628,47060
19628,71588
19628,88163
19628,88228
19628,95882
19629,20534
19630,22945
19630,23607
19630,23711
19630,24230
19630,30411
19630,42404
19630,57083
19630,81878
19630,89003
19632,24101
19632,25116
19634,32021
19634,54979
19651,20169
19651,20871
19651,21321
19651,22056
19651,22393
19651,23564
19651,23848
19651,24277
19651,31514
19651,34994
19651,37563
19651,57093
19651,57691
19651,67213
19651,67831
19651,71588
19651,84467
19652,33951
19653,31298
19655,22024
19655,22132
19655,23068
19655,24437
19655,30018
19658,20911
19658,21546
19658,21621
19658,22862
19658,24277
19658,24519
19658,25953
19658,31936
19658,34994
19658,44197
19658,59650
19658,79953
19658,83612
19658,84467
19658,90336
19658,98905
19660,94616
19663,22545
19667,20021
19667,34631
19667,46728
19670,30272
19673,21564
19673,57882
19673,60783
19673,95744
19678,23049
19678,68518
19680,41779
19680,46706
19680,51805
19680,56575
19680,57877
19680,79079
19682,44758
19683,21646
19683,38955
19689,23607
19692,55032
19693,20061
19693,20266
19693,21138
19693,21572
19693,22006
19693,24450
19693,25484
19693,26861
19693,28923
19693,29297
19693,29377
19693,29874
19693,32157
19693,32405
19693,43005
19693,43031
19693,45592
19693,46052
19693,46146
19693,49765
19693,52038
19693,52848
19693,53392
19693,55246
19693,58414
19693,60954
19693,63140
19693,67867
19693,71883
19693,95455
19694,46036
19697,20003
19697,20095
19697,20253
19697,20989
19697,21416
19697,21467
19697,21474
19697,21581
19697,21675
19697,22024
19697,22271
19697,22513
19697,23110
19697,23148
19697,23501
19697,24584
19702,26389
19706,47962
19706,50893
19707,23733
19712,20225
19712,25658
19712,27101
19712,38161
19712,41621
19715,27921
19716,20090
19716,21646
19716,32842
19716,44819
19716,56319
19716,58309
19716,84263
19716,86456
19716,92903
19720,31001
19720,84097
19724,39493
19724,42545
19724,47962
19724,50933
19724,52592
19724,54806
19724,61511
19724,67297
19724,81722
19728,20674
19728,20676
19728,23601
19728,24215
19728,25123
19728,26008
19728,41730
19728,46998
19728,49412
19728,49929
19728,58461
19728,58521
19728,66482
19728,97737
19728,98466
19729,20703
19736,23064
19736,69224
19736,80308
19737,19806
19737,22333
19737,22530
19737,44374
19737,51599
19737,57266
19737,67933
19737,74105
19737,85708
19737,97516
19738,26227
19738,28354
19739,19742
19739,22743
19739,26403
19739,54297
19741,38439
19741,57179
19741,76159
19741,98294
19742,22743
19742,26403
19742,28871
19742,40132
19742,40994
19742,54297
19742,78943
19744,22341
19746,72059
19750,22583
19750,22650
19750,23322
19750,39317
19750,47747
19750,59547
19754,19873
19754,21549
19754,22931
19754,22945
19754,24604
19754,25296
19755,40844
19756,21231
19756,55726
19758,62031
19760,96260
19763,20353
19763,21007
19763,23359
19763,44889
19765,22467
19765,24823
19766,24143
19768,25997
19768,26300
19769,44645
19769,45039
19769,53310
19770,20262
19770,25833
19773,23204
19773,25360
19773,28536
19773,47987
19773,90043
19774,60774
19776,36648
19776,47347
19776,55068
19776,61941
19778,21555
19783,19878
19783,19880
19783,20622
19783,20772
19783,20868
19783,20883
19783,20951
19783,20968
19783,21019
19783,21920
19783,22399
19783,22589
19783,22773
19783,22976
19783,22978
19783,23978
19783,24022
19783,24025
19783,24161
19783,24439
19783,24482
19783,24994
19783,25254
19783,25343
19783,25735
19783,25854
19783,25953
19783,26040
19783,28517
19783,29086
19783,29549
19783,30317
19783,30635
19783,37593
19783,38955
19783,39330
19783,40741
19783,41770
19783,42404
19783,42686
19783,42976
19783,44861
19783,45919
19783,46803
19783,46943
19783,47055
19783,47211
19783,47394
19783,50021
19783,50689
19783,50844
19783,51082
19783,51334
19783,51977
19783,52004
19783,52173
19783,53052
19783,53110
19783,53599
19783,54984
19783,55314
19783,55703
19783,55876
19783,57212
19783,57225
19783,60713
19783,60718
19783,62481
19783,69750
19783,72552
19783,80220
19783,81030
19783,81914
19783,83500
19783,84818
19783,88228
19783,88457
19783,92737
19783,93199
19783,94947
19783,97039
19783,97632
19783,97830
19783,98983
19783,99103
19784,46018
19786,56132
19786,56145
19786,96021
19787,20343
19787,28380
19787,30168
19787,32411
19787,86493
19792,58779
19795,48523
19796,19926
19796,22967
19796,23959
19796,25640
19796,29617
19796,31284
19796,55275
19796,55598
19799,59904
19803,21920
19803,22056
19803,22978
19803,23482
19803,23515
19803,23564
19803,38465
19803,41436
19803,42275
19803,42725
19803,44345
19803,44851
19803,47230
19803,48885
19803,50804
19803,54205
19803,55591
19803,57093
19803,57691
19803,67831
19803,83909
19803,88213
19803,89485
19803,90289
19803,91564
19803,93162
19803,94947
19803,95696
19805,20347
19805,28080
19806,43926
19806,47683
19806,57266
19807,19945
19807,20215
19807,22860
19807,24258
19807,25169
19807,26113
19807,33900
19807,35330
19807,39004
19807,45009
19807,48219
19807,56032
19807,61389
19807,73641
19807,87015
19807,97428
19807,97442
19807,97985
19811,21661
19811,22877
19811,52539
19816,20920
19824,20248
19828,20138
19830,24315
19831,23158
19832,21256
19832,22657
19832,24681
19832,24689
19832,30916
19832,44584
19833,51538
19833,96563
19837,23046
19837,23157
19837,23383
19837,23497
19837,26249
19837,40830
19837,48954
19837,55556
19837,59120
19837,93589
19837,96606
19837,98197
19838,23322
19841,23243
19841,23629
19845,74644
19851,19878
19851,19979
19851,22238
19851,22986
19851,24040
19851,25811
19851,43455
19851,43997
19851,48755
19851,50677
19851,54888
19851,56083
19851,59107
19851,59120
19851,66539
19851,84130
19851,97057
19853,95463
19858,23206
19859,22877
19859,24916
19859,49673
19861,20518
19866,86456
19869,20575
19869,21182
19869,21899
19869,22037
19869,23955
19869,24974
19869,25552
19869,25562
19869,36684
19869,42842
19869,52376
19869,55197
19869,56478
19869,69575
19869,86045
19869,89630
19869,92030
19869,98338
19871,20673
19873,20490
19873,21001
19873,22931
19873,22945
19873,23704
19873,24225
19873,24534
19873,24604
19873,25296
19873,29042
19873,29132
19873,30489
19873,54460
19873,83779
19873,88159
19875,22118
19878,19880
19878,19979
19878,20169
19878,21920
19878,22056
19878,22238
19878,22393
19878,22589
19878,22986
19878,23471
19878,23564
19878,23978
19878,24022
19878,24025
19878,24040
19878,24481
19878,25296
19878,25343
19878,25537
19878,25811
19878,25854
19878,25899
19878,26086
19878,26399
19878,28582
19878,33673
19878,41271
19878,41770
19878,41945
19878,42404
19878,42686
19878,43033
19878,43455
19878,43604
19878,44010
19878,44080
19878,45919
19878,45978
19878,46926
19878,46943
19878,47060
19878,48315
19878,49128
19878,49693
19878,50677
19878,50844
19878,51334
19878,51806
19878,51977
19878,52453
19878,52567
19878,52749
19878,53052
19878,53110
19878,53394
19878,53449
19878,53512
19878,53599
19878,54208
19878,54480
19878,54593
19878,55314
19878,55876
19878,56032
19878,56083
19878,57691
19878,59120
19878,59490
19878,61029
19878,61030
19878,61265
19878,71418
19878,71588
19878,73023
19878,76377
19878,77105
19878,79491
19878,81914
19878,83615
19878,86134
19878,86286
19878,88083
19878,88225
19878,88228
19878,90433
19878,94075
19878,94544
19878,95593
19878,98345
19878,99103
19880,19979
19880,20868
19880,20968
19880,21070
19880,21920
19880,22589
19880,23978
19880,24022
19880,24025
19880,25343
19880,25854
19880,26086
19880,26399
19880,38257
19880,40581
19880,40741
19880,41271
19880,41305
19880,41520
19880,41770
19880,42404
19880,42686
19880,45109
19880,45919
19880,46130
19880,46943
19880,47060
19880,49664
19880,49693
19880,50804
19880,50844
19880,51082
19880,51334
19880,52173
19880,53110
19880,53512
19880,55876
19880,59120
19880,61030
19880,74191
19880,74473
19880,75185
19880,83615
19880,88228
19880,88350
19880,88457
19880,95593
19880,95696
19880,97809
19880,99103
19882,22730
19886,64018
19888,20064
19888,20169
19888,20789
19888,21180
19888,22056
19888,23275
19888,23793
19888,28826
19888,42725
19888,43455
19888,43456
19888,43997
19888,44851
19888,45624
19888,47056
19888,47337
19888,48015
19888,48315
19888,48721
19888,49167
19888,59536
19888,88127
19888,88213
19888,92988
19888,95696
19891,22055
19891,28819
19891,98640
19893,22547
19893,40136
19893,45029
19893,51968
19893,52144
19893,56554
19893,67155
19895,21007
19895,21417
19895,22155
19895,22399
19895,22545
19895,98961
19898,20346
19900,36074
19900,36508
19904,29188
19904,31521
19906,42139
19906,63397
19906,68072
19906,70909
19906,74528
19906,85626
19906,92053
19906,97779
19910,22884
19910,23940
19910,31544
19910,47802
19910,53536
19913,24841
19913,25905
19914,21328
19914,21362
19914,23676
19914,24057
19914,24441
19914,31780
19914,46078
19914,48551
19914,60275
19914,77269
19914,82545
19914,89869
19914,93918
19914,94135
19914,94560
19915,20292
19915,26402
19915,44100
19915,51585
19915,86138
19915,90543
19922,34631
19922,61175
19924,56150
19925,20368
19925,20758
19925,20967
19925,22976
19925,23848
19925,23978
19925,24370
19925,26374
19925,28517
19925,29549
19925,32280
19925,71588
19925,88228
19926,20051
19926,20233
19926,21931
19926,22023
19926,22967
19926,25137
19926,25640
19926,28040
19926,28219
19926,28969
19926,28990
19926,29018
19926,29617
19926,30946
19926,31284
19926,32992
19926,34267
19926,35064
19926,36467
19926,41680
19926,44197
19926,44271
19926,45081
19926,51440
19926,54890
19926,55275
19926,80969
19928,21424
19929,21680
19929,23260
19931,23240
19931,25587
19931,46919
19931,52233
19931,53243
19931,65531
19933,20208
19933,26664
19940,56844
19943,23278
19943,26787
19943,27420
19943,31547
19943,40053
19943,49448
19943,56885
19943,70452
19944,24496
19945,20215
19945,21827
19945,22657
19945,22860
19945,22958
19945,24258
19945,25135
19945,31339
19945,35330
19945,39004
19945,49234
19945,56032
19945,58953
19945,61389
19945,66782
19945,67833
19945,74231
19945,78471
19945,87015
19945,97442
19945,98959
19946,56790
19947,24255
19947,41838
19947,42721
19947,43062
19947,43468
19947,56032
19947,67046
19947,87337
19947,87453
19949,20938
19950,21192
19950,34563
19950,48026
19954,23904
19954,24339
19956,23529
19964,20144
19964,20966
19964,23881
19964,25039
19964,25953
19964,26153
19964,40929
19964,44345
19964,46850
19964,48087
19964,50887
19964,51239
19964,55997
19964,57093
19964,57640
19964,72764
19964,83909
19964,89003
19964,92737
19964,94788
19969,47899
19971,21781
19971,23088
19976,20890
19976,22002
19976,22005
19976,22218
19976,22945
19976,23497
19976,23600
19976,24022
19976,24025
19976,24534
19976,25254
19976,25343
19976,25578
19976,25899
19976,26065
19976,26086
19976,30411
19976,42404
19976,46790
19976,49929
19976,50844
19976,51599
19976,51666
19976,51964
19976,52059
19976,52320
19976,53052
19976,53103
19976,53599
19976,54424
19976,54460
19976,55314
19976,57083
19976,61815
19976,65559
19976,72631
19976,72792
19976,74473
19976,76403
19976,82622
19976,83043
19976,83909
19976,89003
19976,90834
19976,93003
19976,98675
19979,20169
19979,22005
19979,22238
19979,22986
19979,23471
19979,23564
19979,23678
19979,23978
19979,24022
19979,24025
19979,24040
19979,25254
19979,25537
19979,25854
19979,27434
19979,41271
19979,41770
19979,42686
19979,48315
19979,50389
19979,52046
19979,52453
19979,53110
19979,53394
19979,53512
19979,54208
19979,54593
19979,55876
19979,59120
19979,59490
19979,60777
19979,61029
19979,73023
19979,76377
19979,79849
19979,83807
19979,86286
19979,88350
19979,92786
19979,93003
19979,94033
19979,94544
19986,35983
19988,53439
19990,21623
19990,25228
19994,23733
20002,31887
20003,20095
20003,20989
20003,21416
20003,21467
20003,21474
20003,21581
20003,21675
20003,22024
20003,22271
20003,22513
20003,22918
20003,23110
20003,23501
20003,24584
20004,21420
20005,22073
20005,24024
20007,22277
20007,22552
20007,48121
20009,25726
20009,39118
20013,20031
20013,27434
20013,29725
20013,29867
20013,31574
20013,34855
20013,51599
20013,52243
20015,97395
20016,26107
20016,35382
20016,38616
20016,50066
20018,24771
20018,25389
20018,25690
20018,26141
20018,57826
20018,57937
20018,58733
20019,33580
20022,25059
20022,29934
20022,35256
20022,35317
20022,38994
20022,66575
20022,68668
20022,89062
20026,26649
20027,44097
20027,52575
20028,20593
20031,20597
20034,20464
20034,21072
20034,21366
20034,21753
20034,22127
20034,22287
20034,22639
20034,22976
20034,25286
20034,27339
20034,30261
20034,33200
20034,36955
20034,47055
20034,53599
20034,57835
20034,62010
20034,97830
20036,48039
20041,30900
20042,21827
20042,98959
20044,41401
20046,20474
20051,20108
20051,22788
20051,22967
20051,24212
20051,24292
20051,24370
20051,25640
20051,28040
20051,28969
20051,28990
20051,29018
20051,29617
20051,29855
20051,31284
20051,31332
20051,32280
20051,37500
20051,42890
20051,45081
20051,46975
20051,50112
20051,64028
20054,20453
20054,20625
20054,21599
20054,22584
20054,25173
20054,30119
20054,41890
20054,43441
20054,49128
20054,55314
20054,57225
20054,78033
20054,88225
20054,96988
20054,98852
20061,20266
20061,21138
20061,21918
20061,24360
20061,24450
20061,48964
20061,55246
20061,60774
20061,60954
20061,79417
20061,87225
20061,94896
20064,23564
20064,30355
20064,42725
20064,42773
20064,45720
20064,46304
20064,48721
20064,50389
20064,51618
20064,53716
20064,54847
20064,59001
20064,61265
20064,67831
20064,95696
20067,21217
20067,22399
20067,26040
20067,29081
20067,31335
20067,36684
20067,38821
20067,41261
20067,42291
20067,43448
20067,44097
20067,44495
20067,45801
20067,49993
20067,52376
20067,52575
20067,59233
20067,59684
20067,60102
20067,60207
20067,61871
20067,65105
20067,65596
20067,84818
20067,97039
20071,21978
20071,23497
20071,27661
20072,21542
20072,29698
20074,21426
20074,25814
20076,24300
20076,25794
20076,34024
20081,91161
20081,92147
20081,97679
20082,22490
20082,23678
20082,63599
20083,42973
20085,25814
20085,52384
20085,56083
20087,22547
20087,23906
20087,26265
20087,30269
20087,31101
20087,38821
20087,43949
20087,46898
20087,52376
20087,55039
20087,61871
20087,93605
20087,95412
20087,97039
20090,25448
20090,30277
20090,32842
20090,33112
20090,34407
20090,35064
20090,37167
20090,44271
20095,20253
20095,20989
20095,21416
20095,21467
20095,21474
20095,21581
20095,21675
20095,22024
20095,22271
20095,22513
20095,22918
20095,23110
20095,23148
20095,23501
20095,24584
20099,79104
20100,20294
20100,20605
20100,60489
20108,20499
20108,21687
20108,22467
20108,22635
20108,22967
20108,23498
20108,23733
20108,23784
20108,23959
20108,24241
20108,25857
20108,38905
20108,39891
20108,44609
20108,45825
20108,46975
20108,47140
20108,47981
20108,51592
20108,54286
20108,65568
20108,67924
20108,98061
20111,23178
20111,29125
20111,31886
20111,35200
20111,41528
20111,55214
20115,20215
20115,21612
20115,24018
20115,24240
20115,25725
20115,35400
20115,38790
20115,39311
20115,47876
20115,49183
20115,52374
20115,57036
20115,60791
20115,63022
20115,75111
20115,78906
20115,89967
20116,20490
20116,21978
20116,24928
20116,25123
20116,25726
20116,53103
20117,29646
20119,29366
20122,21833
20123,49640
20125,23671
20125,42642
20127,21269
20127,22177
20127,24289
20127,38507
20127,94694
20127,98313
20133,20737
20138,21581
20138,22918
20138,45392
20142,20216
20144,20966
20144,47238
20144,50887
20144,86556
20149,69382
20150,24212
20150,24886
20150,30394
20150,39275
20150,45121
20150,45775
20150,51424
20150,60935
20150,78700
20154,68276
20154,84960
20154,88868
20156,21005
20156,22430
20156,39913
20156,67300
20158,20512
20159,25323
20161,20490
20161,21300
20161,22550
20161,26984
20161,30261
20161,30479
20161,31622
20161,85102
20162,22368
20164,20763
20164,22490
20164,23051
20164,23771
20164,23857
20164,23858
20164,25866
20164,28959
20164,29257
20164,29297
20164,29874
20164,31825
20164,33766
20164,34486
20164,35818
20164,37162
20164,38203
20164,42233
20164,43005
20164,43512
20164,44271
20164,45207
20164,45401
20164,46858
20164,47505
20164,50524
20164,52848
20164,63599
20164,66032
20164,66753
20164,67981
20164,75323
20164,77955
20164,79824
20164,85342
20164,85644
20164,87979
20164,88670
20164,95195
20164,96165
20165,20294
20165,21913
20165,22375
20165,29188
20165,29194
20165,37503
20165,39675
20165,75323
20165,78493
20165,95939
20169,21203
20169,21473
20169,22056
20169,22238
20169,22393
20169,22978
20169,23425
20169,23482
20169,23564
20169,23978
20169,24040
20169,24481
20169,24635
20169,25735
20169,25811
20169,25828
20169,38465
20169,40505
20169,40597
20169,40931
20169,42129
20169,42725
20169,42976
20169,43455
20169,43689
20169,44010
20169,44345
20169,44851
20169,45978
20169,47000
20169,48721
20169,48865
20169,49934
20169,50543
20169,50804
20169,51669
20169,52365
20169,52453
20169,52752
20169,53110
20169,53449
20169,54205
20169,54480
20169,56083
20169,56091
20169,56321
20169,57691
20169,58351
20169,59120
20169,59490
20169,61884
